food_id,risk_compound,confidence,method
PF-585,milk_allergen,0.9,keyword
PF-585,potassium,0.9,keyword
PF-585,rapid_carb,0.9,keyword
PF-585,saturated_fat,0.9,keyword
PF-585,sodium,0.9,keyword
PF-585,soy_allergen,0.9,keyword
PF-586,added_sugar,0.9,keyword
PF-586,gluten_allergen,0.9,keyword
PF-586,milk_allergen,0.9,keyword
PF-586,potassium,0.9,keyword
PF-586,rapid_carb,0.9,keyword
PF-586,saturated_fat,0.4,llm
PF-586,sodium,0.9,keyword
PF-586,soy_allergen,0.9,keyword
PF-586,tyramine,0.9,keyword
PF-587,added_sugar,0.9,keyword
PF-587,gluten_allergen,0.9,keyword
PF-587,milk_allergen,0.9,keyword
PF-587,rapid_carb,0.9,keyword
PF-587,saturated_fat,0.9,keyword
PF-587,sodium,0.9,keyword
PF-588,added_sugar,0.9,keyword
PF-588,gluten_allergen,0.9,keyword
PF-588,milk_allergen,0.9,keyword
PF-588,rapid_carb,0.9,keyword
PF-588,saturated_fat,0.9,keyword
PF-588,sodium,0.9,keyword
PF-588,soy_allergen,0.9,keyword
PF-589,added_sugar,0.9,keyword
PF-589,gluten_allergen,0.9,keyword
PF-589,milk_allergen,0.9,keyword
PF-589,rapid_carb,0.9,keyword
PF-589,saturated_fat,0.4,llm
PF-589,sodium,0.9,keyword
PF-59,gluten_allergen,0.9,keyword
PF-59,saturated_fat,0.9,keyword
PF-59,sodium,0.9,keyword
PF-59,soy_allergen,0.9,keyword
PF-590,added_sugar,0.9,keyword
PF-590,gluten_allergen,0.9,keyword
PF-590,milk_allergen,0.9,keyword
PF-590,rapid_carb,0.9,keyword
PF-590,saturated_fat,0.9,keyword
PF-590,sodium,0.9,keyword
PF-591,added_sugar,0.9,keyword
PF-591,gluten_allergen,0.9,keyword
PF-591,milk_allergen,0.9,keyword
PF-591,rapid_carb,0.9,keyword
PF-591,saturated_fat,0.9,keyword
PF-591,sodium,0.9,keyword
PF-592,added_sugar,0.9,keyword
PF-592,gluten_allergen,0.9,keyword
PF-592,milk_allergen,0.9,keyword
PF-592,rapid_carb,0.9,keyword
PF-592,saturated_fat,0.9,keyword
PF-592,sodium,0.9,keyword
PF-592,trans_fat,0.9,keyword
PF-593,added_sugar,0.9,keyword
PF-593,gluten_allergen,0.9,keyword
PF-593,milk_allergen,0.9,keyword
PF-593,rapid_carb,0.9,keyword
PF-593,saturated_fat,0.9,keyword
PF-594,added_sugar,0.9,keyword
PF-594,gluten_allergen,0.9,keyword
PF-594,milk_allergen,0.9,keyword
PF-594,rapid_carb,0.9,keyword
PF-594,saturated_fat,0.9,keyword
PF-594,sodium,0.9,keyword
PF-594,soy_allergen,0.9,keyword
PF-594,sulphite_allergen,0.9,llm
PF-595,added_sugar,0.9,keyword
PF-595,gluten_allergen,0.9,keyword
PF-595,milk_allergen,0.9,keyword
PF-595,rapid_carb,0.9,keyword
PF-595,sodium,0.9,keyword
PF-595,trans_fat,0.9,keyword
PF-596,added_sugar,0.9,keyword
PF-596,gluten_allergen,0.9,keyword
PF-596,milk_allergen,0.9,keyword
PF-596,nut_allergen,0.9,keyword
PF-596,rapid_carb,0.9,keyword
PF-596,sodium,0.9,keyword
PF-596,trans_fat,0.9,keyword
PF-597,added_sugar,0.9,keyword
PF-597,gluten_allergen,0.9,keyword
PF-597,milk_allergen,0.9,keyword
PF-597,rapid_carb,0.9,keyword
PF-597,sodium,0.9,keyword
PF-597,trans_fat,0.9,keyword
PF-598,added_sugar,0.9,keyword
PF-598,saturated_fat,0.9,keyword
PF-599,added_sugar,0.9,keyword
PF-599,nut_allergen,0.9,keyword
PF-6,added_sugar,0.9,keyword
PF-6,gluten_allergen,0.9,keyword
PF-6,milk_allergen,0.9,keyword
PF-6,nut_allergen,0.9,keyword
PF-6,rapid_carb,0.9,keyword
PF-6,saturated_fat,0.9,keyword
PF-6,sodium,0.9,keyword
PF-60,added_sugar,0.9,keyword
PF-60,gluten_allergen,0.9,keyword
PF-60,milk_allergen,0.9,keyword
PF-60,rapid_carb,0.9,keyword
PF-60,saturated_fat,0.9,keyword
PF-60,sodium,0.9,keyword
PF-600,added_sugar,0.8,llm
PF-600,nut_allergen,0.9,keyword
PF-600,saturated_fat,0.9,keyword
PF-601,added_sugar,0.9,keyword
PF-601,gluten_allergen,0.9,keyword
PF-601,nut_allergen,0.9,keyword
PF-601,rapid_carb,0.9,keyword
PF-601,saturated_fat,0.9,keyword
PF-602,added_sugar,0.9,keyword
PF-602,gluten_allergen,0.9,keyword
PF-602,rapid_carb,0.9,keyword
PF-602,saturated_fat,0.9,keyword
PF-603,added_sugar,0.9,keyword
PF-603,gluten_allergen,0.9,keyword
PF-603,nut_allergen,0.9,keyword
PF-603,rapid_carb,0.9,keyword
PF-603,saturated_fat,0.9,keyword
PF-603,trans_fat,0.9,keyword
PF-604,added_sugar,0.9,keyword
PF-604,milk_allergen,0.9,keyword
PF-605,added_sugar,0.9,keyword
PF-605,milk_allergen,0.9,keyword
PF-605,nut_allergen,0.9,keyword
PF-605,rapid_carb,0.9,keyword
PF-605,saturated_fat,0.9,keyword
PF-606,added_sugar,0.9,keyword
PF-607,added_sugar,0.9,keyword
PF-607,milk_allergen,0.9,keyword
PF-608,added_sugar,0.9,keyword
PF-608,gluten_allergen,0.9,keyword
PF-608,nut_allergen,0.9,keyword
PF-608,rapid_carb,0.9,keyword
PF-608,saturated_fat,0.9,keyword
PF-609,added_sugar,0.9,keyword
PF-609,nut_allergen,0.9,keyword
PF-61,added_sugar,0.9,keyword
PF-61,calcium_mineral_chelation,0.9,keyword
PF-61,gluten_allergen,0.9,keyword
PF-61,milk_allergen,0.9,keyword
PF-61,rapid_carb,0.9,keyword
PF-61,saturated_fat,0.9,keyword
PF-61,sodium,0.9,keyword
PF-610,added_sugar,0.9,keyword
PF-610,gluten_allergen,0.9,keyword
PF-610,milk_allergen,0.9,keyword
PF-610,potassium,0.9,keyword
PF-610,rapid_carb,0.9,keyword
PF-610,saturated_fat,0.9,keyword
PF-610,sodium,0.9,keyword
PF-611,added_sugar,0.9,keyword
PF-611,saturated_fat,0.9,keyword
PF-612,added_sugar,0.9,keyword
PF-612,nut_allergen,0.9,keyword
PF-612,saturated_fat,0.9,keyword
PF-613,added_sugar,0.9,keyword
PF-613,gluten_allergen,0.9,keyword
PF-613,milk_allergen,0.9,keyword
PF-613,rapid_carb,0.9,keyword
PF-613,saturated_fat,0.9,keyword
PF-614,added_sugar,0.9,keyword
PF-614,gluten_allergen,0.9,keyword
PF-614,nut_allergen,0.9,keyword
PF-614,saturated_fat,0.9,keyword
PF-615,added_sugar,0.9,keyword
PF-615,milk_allergen,0.9,keyword
PF-616,added_sugar,0.9,keyword
PF-616,milk_allergen,0.9,keyword
PF-617,added_sugar,0.9,keyword
PF-617,gluten_allergen,0.9,keyword
PF-617,nut_allergen,0.9,keyword
PF-617,rapid_carb,0.9,keyword
PF-617,saturated_fat,0.9,keyword
PF-617,trans_fat,0.9,keyword
PF-618,added_sugar,0.9,keyword
PF-618,milk_allergen,0.9,keyword
PF-618,saturated_fat,0.9,keyword
PF-619,added_sugar,0.9,keyword
PF-619,nut_allergen,0.9,keyword
PF-619,rapid_carb,0.9,keyword
PF-619,saturated_fat,0.9,keyword
PF-62,added_sugar,0.9,keyword
PF-62,gluten_allergen,0.9,keyword
PF-62,milk_allergen,0.9,keyword
PF-62,rapid_carb,0.9,keyword
PF-62,saturated_fat,0.9,keyword
PF-62,sodium,0.9,keyword
PF-620,added_sugar,0.9,keyword
PF-620,gluten_allergen,0.9,keyword
PF-620,milk_allergen,0.9,keyword
PF-620,nut_allergen,0.9,keyword
PF-620,rapid_carb,0.9,keyword
PF-620,saturated_fat,0.9,keyword
PF-620,sodium,0.9,keyword
PF-621,added_sugar,0.9,keyword
PF-621,milk_allergen,0.9,keyword
PF-621,nut_allergen,0.9,keyword
PF-622,milk_allergen,0.9,keyword
PF-623,milk_allergen,0.9,keyword
PF-623,saturated_fat,0.9,keyword
PF-624,added_sugar,0.9,keyword
PF-624,gluten_allergen,0.9,keyword
PF-624,milk_allergen,0.9,keyword
PF-624,nut_allergen,0.9,keyword
PF-624,saturated_fat,0.9,keyword
PF-624,sodium,0.9,keyword
PF-624,soy_allergen,0.9,keyword
PF-625,added_sugar,0.9,keyword
PF-625,milk_allergen,0.9,keyword
PF-625,saturated_fat,0.9,keyword
PF-626,added_sugar,0.9,keyword
PF-626,milk_allergen,0.85,llm
PF-627,added_sugar,0.9,keyword
PF-628,added_sugar,0.9,keyword
PF-629,added_sugar,0.9,keyword
PF-629,milk_allergen,0.9,keyword
PF-629,nut_allergen,0.9,keyword
PF-629,saturated_fat,0.9,keyword
PF-63,added_sugar,0.9,keyword
PF-63,gluten_allergen,0.9,keyword
PF-63,histamine,0.7,keyword
PF-63,nut_allergen,0.9,keyword
PF-63,rapid_carb,0.9,keyword
PF-63,saturated_fat,0.9,keyword
PF-630,added_sugar,0.9,keyword
PF-630,gluten_allergen,0.9,keyword
PF-630,nut_allergen,0.45,llm
PF-630,saturated_fat,0.9,keyword
PF-631,potassium,0.3,llm
PF-631,rapid_carb,0.6,llm
PF-631,sodium,0.9,keyword
PF-632,gluten_allergen,0.9,keyword
PF-632,histamine,0.7,keyword
PF-632,milk_allergen,0.9,keyword
PF-632,potassium,0.3,llm
PF-632,rapid_carb,0.9,keyword
PF-632,saturated_fat,0.9,keyword
PF-632,sesame_allergen,0.9,keyword
PF-632,sodium,0.9,keyword
PF-632,tyramine,0.9,keyword
PF-633,gluten_allergen,0.9,keyword
PF-633,milk_allergen,0.9,keyword
PF-633,potassium,0.9,keyword
PF-633,rapid_carb,0.9,keyword
PF-633,saturated_fat,0.8,llm
PF-633,sodium,0.9,keyword
PF-633,tyramine,0.9,keyword
PF-633,vitamin_k,0.9,keyword
PF-634,added_sugar,0.9,keyword
PF-634,gluten_allergen,0.9,keyword
PF-634,potassium,0.9,keyword
PF-634,rapid_carb,0.9,keyword
PF-634,saturated_fat,0.9,keyword
PF-634,sodium,0.9,keyword
PF-634,tyramine,0.9,keyword
PF-635,added_sugar,0.9,keyword
PF-635,gluten_allergen,0.9,keyword
PF-635,nut_allergen,0.9,keyword
PF-635,rapid_carb,0.9,keyword
PF-635,saturated_fat,0.9,keyword
PF-635,sodium,0.9,keyword
PF-636,added_sugar,0.9,keyword
PF-636,gluten_allergen,0.9,keyword
PF-636,rapid_carb,0.9,keyword
PF-636,saturated_fat,0.9,keyword
PF-636,sodium,0.9,keyword
PF-637,added_sugar,0.9,keyword
PF-637,gluten_allergen,0.9,keyword
PF-637,milk_allergen,0.9,keyword
PF-637,potassium,0.9,keyword
PF-637,rapid_carb,0.9,keyword
PF-637,saturated_fat,0.9,keyword
PF-637,sodium,0.9,keyword
PF-637,soy_allergen,0.9,keyword
PF-637,tyramine,0.9,keyword
PF-637,vitamin_k,0.9,keyword
PF-638,potassium,0.3,llm
PF-638,sodium,0.9,keyword
PF-639,added_sugar,0.9,keyword
PF-639,nut_allergen,0.9,keyword
PF-639,potassium,0.3,llm
PF-639,rapid_carb,0.6,llm
PF-639,saturated_fat,0.9,keyword
PF-639,sodium,0.9,keyword
PF-639,soy_allergen,0.9,keyword
PF-64,added_sugar,0.9,keyword
PF-64,calcium_mineral_chelation,0.9,keyword
PF-64,gluten_allergen,0.9,keyword
PF-64,rapid_carb,0.9,keyword
PF-64,saturated_fat,0.9,keyword
PF-64,sesame_allergen,0.9,keyword
PF-64,sodium,0.9,keyword
PF-64,trans_fat,0.9,keyword
PF-640,added_sugar,0.9,keyword
PF-640,gluten_allergen,0.9,keyword
PF-640,potassium,0.9,keyword
PF-640,rapid_carb,0.9,keyword
PF-640,saturated_fat,0.9,keyword
PF-640,sodium,0.9,keyword
PF-640,tyramine,0.9,keyword
PF-641,added_sugar,0.9,keyword
PF-641,nut_allergen,0.9,keyword
PF-641,potassium,0.9,keyword
PF-641,rapid_carb,0.9,keyword
PF-641,saturated_fat,0.9,keyword
PF-641,sodium,0.9,keyword
PF-642,added_sugar,0.9,keyword
PF-642,gluten_allergen,0.9,keyword
PF-642,rapid_carb,0.9,keyword
PF-642,saturated_fat,0.9,keyword
PF-642,sodium,0.9,keyword
PF-642,vitamin_k,0.9,keyword
PF-643,added_sugar,0.9,keyword
PF-643,gluten_allergen,0.9,keyword
PF-643,rapid_carb,0.9,keyword
PF-643,saturated_fat,0.9,keyword
PF-643,sodium,0.9,keyword
PF-643,tyramine,0.9,keyword
PF-643,vitamin_k,0.9,keyword
PF-644,added_sugar,0.9,keyword
PF-644,milk_allergen,0.9,keyword
PF-644,nut_allergen,0.9,keyword
PF-644,rapid_carb,0.9,keyword
PF-644,saturated_fat,0.9,keyword
PF-644,sodium,0.9,keyword
PF-644,vitamin_k,0.9,keyword
PF-645,milk_allergen,0.9,keyword
PF-645,potassium,0.9,keyword
PF-645,saturated_fat,0.9,keyword
PF-645,sodium,0.9,keyword
PF-646,gluten_allergen,0.9,keyword
PF-646,rapid_carb,0.9,keyword
PF-646,sodium,0.9,keyword
PF-647,potassium,0.3,llm
PF-647,rapid_carb,0.6,llm
PF-647,sodium,0.9,keyword
PF-648,gluten_allergen,0.9,keyword
PF-648,rapid_carb,0.9,keyword
PF-648,saturated_fat,0.9,keyword
PF-648,sodium,0.9,keyword
PF-649,histamine,0.7,keyword
PF-649,sodium,0.9,keyword
PF-649,soy_allergen,0.9,keyword
PF-649,tyramine,0.9,keyword
PF-65,added_sugar,0.9,keyword
PF-65,gluten_allergen,0.9,keyword
PF-65,milk_allergen,0.9,keyword
PF-65,rapid_carb,0.9,keyword
PF-65,saturated_fat,0.9,keyword
PF-65,sodium,0.9,keyword
PF-650,gluten_allergen,0.9,keyword
PF-650,rapid_carb,0.9,keyword
PF-651,gluten_allergen,0.9,keyword
PF-651,mustard_allergen,0.85,llm
PF-651,rapid_carb,0.9,keyword
PF-651,saturated_fat,0.9,keyword
PF-651,sodium,0.9,keyword
PF-652,gluten_allergen,0.9,keyword
PF-652,rapid_carb,0.9,keyword
PF-652,saturated_fat,0.8,llm
PF-652,sodium,0.9,keyword
PF-653,added_sugar,0.9,keyword
PF-653,gluten_allergen,0.9,keyword
PF-653,milk_allergen,0.9,keyword
PF-653,nut_allergen,0.9,keyword
PF-653,rapid_carb,0.9,keyword
PF-653,saturated_fat,0.9,keyword
PF-653,sesame_allergen,0.9,keyword
PF-653,sodium,0.9,keyword
PF-653,soy_allergen,0.9,keyword
PF-653,tyramine,0.9,keyword
PF-654,added_sugar,0.9,keyword
PF-654,gluten_allergen,0.9,keyword
PF-654,histamine,0.7,keyword
PF-654,potassium,0.5,llm
PF-654,rapid_carb,0.9,keyword
PF-654,saturated_fat,0.4,llm
PF-654,sodium,0.9,keyword
PF-654,soy_allergen,0.9,keyword
PF-654,tyramine,0.9,keyword
PF-654,vitamin_k,0.9,keyword
PF-655,gluten_allergen,0.9,keyword
PF-656,added_sugar,0.9,keyword
PF-656,gluten_allergen,0.9,keyword
PF-656,rapid_carb,0.9,keyword
PF-656,saturated_fat,0.9,keyword
PF-656,sodium,0.9,keyword
PF-656,soy_allergen,0.9,keyword
PF-657,added_sugar,0.9,keyword
PF-657,gluten_allergen,0.9,keyword
PF-657,rapid_carb,0.9,keyword
PF-657,saturated_fat,0.9,keyword
PF-657,sodium,0.9,keyword
PF-657,tyramine,0.9,keyword
PF-657,vitamin_k,0.9,keyword
PF-658,added_sugar,0.9,keyword
PF-658,gluten_allergen,0.9,keyword
PF-658,rapid_carb,0.9,keyword
PF-658,saturated_fat,0.9,keyword
PF-658,sodium,0.9,keyword
PF-658,soy_allergen,0.9,keyword
PF-658,tyramine,0.9,keyword
PF-658,vitamin_k,0.9,keyword
PF-659,added_sugar,0.9,keyword
PF-659,histamine,0.7,keyword
PF-659,milk_allergen,0.9,keyword
PF-659,potassium,0.9,keyword
PF-659,rapid_carb,0.9,keyword
PF-659,saturated_fat,0.9,keyword
PF-659,sodium,0.9,keyword
PF-659,tyramine,0.9,keyword
PF-66,added_sugar,0.9,keyword
PF-66,gluten_allergen,0.9,keyword
PF-66,rapid_carb,0.9,keyword
PF-66,saturated_fat,0.9,keyword
PF-66,sodium,0.9,keyword
PF-660,calcium_mineral_chelation,0.9,keyword
PF-660,gluten_allergen,0.9,keyword
PF-661,gluten_allergen,0.9,keyword
PF-661,rapid_carb,0.9,keyword
PF-662,added_sugar,0.9,keyword
PF-662,sodium,0.9,keyword
PF-662,tyramine,0.9,keyword
PF-663,added_sugar,0.9,keyword
PF-663,potassium,0.9,keyword
PF-663,sodium,0.9,keyword
PF-663,soy_allergen,0.9,keyword
PF-664,added_sugar,0.55,llm
PF-664,sodium,0.9,keyword
PF-665,added_sugar,0.9,keyword
PF-665,saturated_fat,0.4,llm
PF-665,sodium,0.9,keyword
PF-666,added_sugar,0.9,keyword
PF-666,histamine,0.7,keyword
PF-666,mustard_allergen,0.85,llm
PF-666,sodium,0.9,keyword
PF-667,gluten_allergen,0.7,llm
PF-667,rapid_carb,0.9,keyword
PF-667,sodium,0.9,keyword
PF-668,rapid_carb,0.9,keyword
PF-668,sodium,0.9,keyword
PF-669,sodium,0.9,keyword
PF-67,added_sugar,0.9,keyword
PF-67,gluten_allergen,0.9,keyword
PF-67,milk_allergen,0.9,keyword
PF-67,rapid_carb,0.9,keyword
PF-67,saturated_fat,0.9,keyword
PF-67,sodium,0.9,keyword
PF-670,mustard_allergen,0.85,llm
PF-670,sesame_allergen,0.9,keyword
PF-670,sodium,0.9,keyword
PF-671,sodium,0.9,keyword
PF-672,added_sugar,0.9,keyword
PF-672,milk_allergen,0.9,keyword
PF-672,nut_allergen,0.9,keyword
PF-673,added_sugar,0.9,keyword
PF-673,calcium_mineral_chelation,0.9,keyword
PF-673,gluten_allergen,0.9,keyword
PF-673,nut_allergen,0.9,keyword
PF-673,rapid_carb,0.9,keyword
PF-673,saturated_fat,0.9,keyword
PF-673,sodium,0.9,keyword
PF-674,rapid_carb,0.6,llm
PF-674,saturated_fat,0.4,llm
PF-674,sodium,0.9,keyword
PF-675,added_sugar,0.9,keyword
PF-675,gluten_allergen,0.9,keyword
PF-675,rapid_carb,0.9,keyword
PF-675,sodium,0.9,keyword
PF-676,added_sugar,0.9,keyword
PF-676,egg_allergen,0.9,keyword
PF-676,fish_allergen,0.9,llm
PF-676,histamine,0.7,keyword
PF-676,sodium,0.9,keyword
PF-677,mustard_allergen,0.5,llm
PF-677,potassium,0.5,llm
PF-677,rapid_carb,0.9,keyword
PF-677,sodium,0.9,keyword
PF-678,added_sugar,0.9,keyword
PF-678,gluten_allergen,0.9,keyword
PF-678,potassium,0.9,keyword
PF-678,rapid_carb,0.9,keyword
PF-678,sodium,0.9,keyword
PF-678,soy_allergen,0.9,keyword
PF-679,calcium_mineral_chelation,0.9,keyword
PF-679,potassium,0.9,keyword
PF-68,added_sugar,0.9,keyword
PF-68,gluten_allergen,0.9,keyword
PF-68,milk_allergen,0.9,keyword
PF-68,rapid_carb,0.9,keyword
PF-68,saturated_fat,0.9,keyword
PF-68,sodium,0.9,keyword
PF-680,added_sugar,0.9,keyword
PF-680,potassium,0.9,keyword
PF-680,saturated_fat,0.6,llm
PF-680,sodium,0.6,llm
PF-681,rapid_carb,0.6,llm
PF-681,sodium,0.9,keyword
PF-682,sodium,0.9,keyword
PF-682,tyramine,0.9,keyword
PF-683,potassium,0.3,llm
PF-683,sodium,0.9,keyword
PF-684,potassium,0.3,llm
PF-684,saturated_fat,0.9,keyword
PF-684,sodium,0.9,keyword
PF-685,potassium,0.9,keyword
PF-685,sodium,0.9,keyword
PF-686,mustard_allergen,0.85,llm
PF-686,rapid_carb,0.6,llm
PF-686,tyramine,0.9,keyword
PF-687,potassium,0.9,keyword
PF-687,saturated_fat,0.9,keyword
PF-687,sodium,0.9,keyword
PF-687,vitamin_k,0.9,keyword
PF-688,milk_allergen,0.9,keyword
PF-688,nut_allergen,0.9,keyword
PF-688,potassium,0.9,keyword
PF-688,saturated_fat,0.9,keyword
PF-688,sodium,0.9,keyword
PF-688,vitamin_k,0.9,keyword
PF-689,rapid_carb,0.7,llm
PF-689,sodium,0.9,keyword
PF-69,added_sugar,0.9,keyword
PF-69,gluten_allergen,0.9,keyword
PF-69,milk_allergen,0.9,keyword
PF-69,rapid_carb,0.9,keyword
PF-69,saturated_fat,0.9,keyword
PF-69,sodium,0.9,keyword
PF-690,sodium,0.9,keyword
PF-691,gluten_allergen,0.9,keyword
PF-691,milk_allergen,0.9,keyword
PF-691,potassium,0.9,keyword
PF-691,soy_allergen,0.9,keyword
PF-692,added_sugar,0.9,keyword
PF-692,milk_allergen,0.9,keyword
PF-692,potassium,0.5,llm
PF-692,saturated_fat,0.9,keyword
PF-692,sodium,0.9,keyword
PF-692,vitamin_k,0.9,keyword
PF-693,milk_allergen,0.9,keyword
PF-693,nut_allergen,0.9,keyword
PF-693,potassium,0.9,keyword
PF-693,saturated_fat,0.9,keyword
PF-693,sodium,0.9,keyword
PF-693,vitamin_k,0.9,keyword
PF-694,nut_allergen,0.9,keyword
PF-694,potassium,0.9,keyword
PF-694,saturated_fat,0.9,keyword
PF-694,sodium,0.9,keyword
PF-695,added_sugar,0.9,keyword
PF-695,rapid_carb,0.9,keyword
PF-695,saturated_fat,0.9,keyword
PF-695,sodium,0.9,keyword
PF-696,added_sugar,0.9,keyword
PF-696,potassium,0.9,keyword
PF-696,rapid_carb,0.9,keyword
PF-696,sodium,0.9,keyword
PF-696,soy_allergen,0.9,keyword
PF-697,potassium,0.9,keyword
PF-697,sodium,0.9,keyword
PF-697,vitamin_k,0.9,keyword
PF-698,added_sugar,0.8,llm
PF-698,gluten_allergen,0.9,keyword
PF-698,milk_allergen,0.9,keyword
PF-698,soy_allergen,0.9,keyword
PF-699,added_sugar,0.9,keyword
PF-699,gluten_allergen,0.9,keyword
PF-699,milk_allergen,0.9,keyword
PF-699,rapid_carb,0.9,keyword
PF-699,soy_allergen,0.9,keyword
PF-7,added_sugar,0.9,keyword
PF-7,gluten_allergen,0.9,keyword
PF-7,milk_allergen,0.9,keyword
PF-7,rapid_carb,0.9,keyword
PF-7,saturated_fat,0.9,keyword
PF-70,added_sugar,0.9,keyword
PF-70,gluten_allergen,0.9,keyword
PF-70,milk_allergen,0.9,keyword
PF-70,rapid_carb,0.9,keyword
PF-70,saturated_fat,0.9,keyword
PF-70,sodium,0.9,keyword
PF-700,calcium_mineral_chelation,0.9,keyword
PF-701,added_sugar,0.8,llm
PF-701,calcium_mineral_chelation,0.9,keyword
PF-701,milk_allergen,0.9,keyword
PF-701,oxalate,0.9,keyword
PF-701,potassium,0.9,keyword
PF-701,rapid_carb,0.6,llm
PF-702,added_sugar,0.8,llm
PF-702,calcium_mineral_chelation,0.9,keyword
PF-702,milk_allergen,0.9,keyword
PF-702,rapid_carb,0.6,llm
PF-703,added_sugar,0.9,keyword
PF-703,rapid_carb,0.9,keyword
PF-703,saturated_fat,0.8,llm
PF-703,trans_fat,0.7,llm
PF-704,added_sugar,0.9,keyword
PF-705,added_sugar,0.9,keyword
PF-705,gluten_allergen,0.9,keyword
PF-705,milk_allergen,0.9,keyword
PF-705,rapid_carb,0.9,keyword
PF-705,saturated_fat,0.8,llm
PF-705,sodium,0.9,keyword
PF-705,trans_fat,0.9,keyword
PF-706,rapid_carb,0.9,keyword
PF-706,sodium,0.9,keyword
PF-707,added_sugar,0.9,keyword
PF-707,milk_allergen,0.9,keyword
PF-709,added_sugar,0.9,keyword
PF-709,milk_allergen,0.9,keyword
PF-71,added_sugar,0.9,keyword
PF-71,gluten_allergen,0.9,keyword
PF-71,rapid_carb,0.9,keyword
PF-71,saturated_fat,0.9,keyword
PF-71,sodium,0.9,keyword
PF-710,added_sugar,0.9,keyword
PF-710,rapid_carb,0.6,llm
PF-711,added_sugar,0.9,keyword
PF-711,gluten_allergen,0.9,keyword
PF-711,rapid_carb,0.9,keyword
PF-711,saturated_fat,0.9,keyword
PF-711,sodium,0.9,keyword
PF-711,trans_fat,0.7,llm
PF-712,gluten_allergen,0.9,keyword
PF-712,milk_allergen,0.9,keyword
PF-712,rapid_carb,0.9,keyword
PF-712,saturated_fat,0.9,keyword
PF-713,added_sugar,0.9,keyword
PF-713,gluten_allergen,0.9,keyword
PF-713,milk_allergen,0.9,keyword
PF-713,rapid_carb,0.9,keyword
PF-713,saturated_fat,0.6,llm
PF-713,sodium,0.9,keyword
PF-714,milk_allergen,0.9,keyword
PF-714,nut_allergen,0.9,keyword
PF-715,added_sugar,0.9,keyword
PF-715,sodium,0.9,keyword
PF-716,added_sugar,0.9,keyword
PF-716,saturated_fat,0.9,keyword
PF-716,sodium,0.9,keyword
PF-716,soy_allergen,0.7,keyword
PF-717,rapid_carb,0.8,llm
PF-717,saturated_fat,0.9,keyword
PF-717,sodium,0.9,keyword
PF-718,added_sugar,0.9,keyword
PF-718,calcium_mineral_chelation,0.9,keyword
PF-718,sodium,0.9,keyword
PF-719,added_sugar,0.9,keyword
PF-719,calcium_mineral_chelation,0.9,keyword
PF-719,gluten_allergen,0.9,keyword
PF-719,nut_allergen,0.9,keyword
PF-719,potassium,0.9,keyword
PF-719,rapid_carb,0.9,keyword
PF-719,sodium,0.9,keyword
PF-72,added_sugar,0.9,keyword
PF-72,gluten_allergen,0.9,keyword
PF-72,milk_allergen,0.9,keyword
PF-72,rapid_carb,0.9,keyword
PF-72,saturated_fat,0.9,keyword
PF-72,sodium,0.9,keyword
PF-720,added_sugar,0.9,keyword
PF-720,calcium_mineral_chelation,0.9,keyword
PF-720,milk_allergen,0.9,keyword
PF-720,rapid_carb,0.6,llm
PF-720,saturated_fat,0.9,keyword
PF-720,sodium,0.9,keyword
PF-721,added_sugar,0.9,keyword
PF-721,gluten_allergen,0.9,keyword
PF-721,rapid_carb,0.9,keyword
PF-721,saturated_fat,0.9,keyword
PF-721,sodium,0.9,keyword
PF-722,added_sugar,0.9,keyword
PF-722,oxalate,0.9,keyword
PF-722,rapid_carb,0.8,llm
PF-722,sodium,0.9,keyword
PF-723,added_sugar,0.9,keyword
PF-723,milk_allergen,0.9,keyword
PF-723,nut_allergen,0.9,keyword
PF-723,potassium,0.9,keyword
PF-723,rapid_carb,0.6,llm
PF-723,saturated_fat,0.9,keyword
PF-723,soy_allergen,0.9,keyword
PF-724,added_sugar,0.9,keyword
PF-724,nut_allergen,0.9,keyword
PF-724,potassium,0.9,keyword
PF-724,rapid_carb,0.6,llm
PF-724,saturated_fat,0.9,keyword
PF-724,sodium,0.9,keyword
PF-724,soy_allergen,0.7,keyword
PF-725,added_sugar,0.9,keyword
PF-725,calcium_mineral_chelation,0.4,llm
PF-725,sodium,0.75,llm
PF-727,added_sugar,0.9,keyword
PF-727,rapid_carb,0.9,keyword
PF-727,sodium,0.9,keyword
PF-728,added_sugar,0.9,keyword
PF-728,gluten_allergen,0.9,keyword
PF-728,oxalate,0.9,keyword
PF-728,potassium,0.5,llm
PF-728,rapid_carb,0.9,keyword
PF-728,sodium,0.9,keyword
PF-728,vitamin_k,0.9,keyword
PF-729,added_sugar,0.9,keyword
PF-729,potassium,0.9,keyword
PF-729,sodium,0.9,keyword
PF-729,soy_allergen,0.9,keyword
PF-73,added_sugar,0.9,keyword
PF-73,gluten_allergen,0.9,keyword
PF-73,milk_allergen,0.9,keyword
PF-73,rapid_carb,0.9,keyword
PF-73,saturated_fat,0.9,keyword
PF-73,sodium,0.9,keyword
PF-730,added_sugar,0.9,keyword
PF-730,nut_allergen,0.9,keyword
PF-730,potassium,0.9,keyword
PF-730,rapid_carb,0.6,llm
PF-730,sodium,0.9,keyword
PF-730,soy_allergen,0.9,keyword
PF-730,sulphite_allergen,0.4,llm
PF-731,added_sugar,0.9,keyword
